timestamp,pm1_mean,pm1_err,pm25_mean,pm25_err,pm10_mean,pm10_err
1776901149.8105829,2.0,0.0,5.0,0.0,5.0,0.0
1776901153.800195,2.0,0.0,5.0,0.0,5.0,0.0
1776901157.8105106,2.0,0.0,5.0,0.0,5.0,0.0
1776901161.8535447,2.0,0.0,4.0,0.0,4.0,0.0
1776901165.8454278,2.0,0.0,4.5,0.5,4.5,0.5
1776901169.891571,2.0,0.0,5.0,0.0,5.0,0.0
1776901173.8924434,2.0,0.0,5.0,0.0,5.0,0.0
1776901177.8923752,2.0,0.0,4.5,0.5,4.5,0.5
1776901181.8818471,2.0,0.0,4.0,0.0,4.0,0.0
1776901185.9191794,3.0,0.0,5.0,0.0,5.0,0.0
1776901189.9173722,3.0,0.0,5.0,0.0,5.0,0.0
1776901193.9192712,3.0,0.0,5.0,0.0,5.0,0.0
